"","GEOID","NAME.x","pop_2017","pop_2018","pop_change"
"1168","22109","Terrebonne Parish, Louisiana",113067,112587,-0.424527050332988
"1169","22111","Union Parish, Louisiana",22537,22475,-0.275103163686382
"1170","22113","Vermilion Parish, Louisiana",59841,59867,0.0434484717835598
"1171","22115","Vernon Parish, Louisiana",51906,51007,-1.73197703541016
"1172","22117","Washington Parish, Louisiana",46449,46457,0.0172231910267175
"1173","22119","Webster Parish, Louisiana",40043,39631,-1.02889393901556
"1174","22121","West Baton Rouge Parish, Louisiana",25518,25860,1.34023042558194
"1175","22123","West Carroll Parish, Louisiana",11274,11180,-0.83377683164804
"1176","22125","West Feliciana Parish, Louisiana",15376,15377,0.00650364203954214
"1177","22127","Winn Parish, Louisiana",14631,14494,-0.93636798578361
"1178","23001","Androscoggin County, Maine",107317,107444,0.118340989777948
"1179","23003","Aroostook County, Maine",68840,68269,-0.829459616502034
"1180","23005","Cumberland County, Maine",289173,290944,0.612436154136105
"1181","23007","Franklin County, Maine",30177,30019,-0.523577559068164
"1182","23009","Hancock County, Maine",54468,54541,0.134023646911948
"1183","23011","Kennebec County, Maine",121289,121545,0.211066131306219
"1184","23013","Knox County, Maine",39700,39823,0.309823677581864
"1185","23015","Lincoln County, Maine",34021,34067,0.135210605214426
"1186","23017","Oxford County, Maine",57230,57325,0.165996854796435
"1187","23019","Penobscot County, Maine",152284,151748,-0.351973943421502
"1188","23021","Piscataquis County, Maine",16960,16887,-0.430424528301887
"1189","23023","Sagadahoc County, Maine",35149,35277,0.364163987595664
"1190","23025","Somerset County, Maine",50994,50710,-0.556928266070518
"1191","23027","Waldo County, Maine",39280,39418,0.35132382892057
"1192","23029","Washington County, Maine",31822,31694,-0.402237445792219
"1193","23031","York County, Maine",201454,203102,0.818052756460532
"1194","24001","Allegany County, Maryland",72591,71977,-0.845834883112232
"1195","24003","Anne Arundel County, Maryland",564600,567696,0.548352816153029
"1196","24005","Baltimore County, Maryland",828637,827625,-0.122128266056186
"1197","24009","Calvert County, Maryland",90824,91082,0.284065885668986
"1198","24011","Caroline County, Maryland",32785,32875,0.274515784657618
"1199","24013","Carroll County, Maryland",167319,167522,0.121325133427764
"1200","24015","Cecil County, Maryland",102416,102517,0.0986174035306983
"1201","24017","Charles County, Maryland",156021,157671,1.05754994519968
"1202","24019","Dorchester County, Maryland",32386,32261,-0.385969245970481
"1203","24021","Frederick County, Maryland",246105,248472,0.961784604132383
"1204","24023","Garrett County, Maryland",29516,29376,-0.474319013416452
"1205","24025","Harford County, Maryland",250132,251025,0.357011497929093
"1206","24027","Howard County, Maryland",312495,315327,0.906254500072001
"1207","24029","Kent County, Maryland",19666,19593,-0.371199023695718
"1208","24031","Montgomery County, Maryland",1039198,1040133,0.0899732293557147
"1209","24033","Prince George's County, Maryland",905161,906202,0.115007164471293
"1210","24035","Queen Anne's County, Maryland",49071,49355,0.578753235108312
"1211","24037","St. Mary's County, Maryland",110979,111531,0.497391398372665
"1212","24039","Somerset County, Maryland",25801,25737,-0.248052401069726
"1213","24041","Talbot County, Maryland",37461,37211,-0.667360721817357
"1214","24043","Washington County, Maryland",149546,149811,0.177203001083279
"1215","24045","Wicomico County, Maryland",102014,102172,0.154880702648656
"1216","24047","Worcester County, Maryland",51559,51564,0.00969762796020093
"1217","24510","Baltimore city, Maryland",619796,614700,-0.822206016173063
"1218","25001","Barnstable County, Massachusetts",213900,213690,-0.0981767180925666
"1219","25003","Berkshire County, Massachusetts",127751,127328,-0.331112868001033
"1220","25005","Bristol County, Massachusetts",557016,558905,0.339128499001824
"1221","25007","Dukes County, Massachusetts",17275,17313,0.219971056439942
"1222","25009","Essex County, Massachusetts",775860,781024,0.665583997112881
"1223","25011","Franklin County, Massachusetts",70926,70935,0.0126892817866509
"1224","25013","Hampden County, Massachusetts",469188,469116,-0.0153456610143482
"1225","25015","Hampshire County, Massachusetts",161197,161159,-0.023573639707935
"1226","25017","Middlesex County, Massachusetts",1582857,1595192,0.779287073942877
"1227","25019","Nantucket County, Massachusetts",10912,11101,1.73203812316716
"1228","25021","Norfolk County, Massachusetts",694389,698249,0.555884381809044
"1229","25023","Plymouth County, Massachusetts",509114,512135,0.593383800091924
"1230","25025","Suffolk County, Massachusetts",780685,791766,1.41939450610682
"1231","25027","Worcester County, Massachusetts",818249,822280,0.492637326779501
"1232","26001","Alcona County, Michigan",10413,10364,-0.470565639104965
"1233","26003","Alger County, Michigan",9254,9194,-0.648368273179166
"1234","26005","Allegan County, Michigan",114145,115250,0.96806693241053
"1235","26007","Alpena County, Michigan",28730,28612,-0.410720501218239
"1236","26009","Antrim County, Michigan",23133,23177,0.19020446980504
"1237","26011","Arenac County, Michigan",15238,15165,-0.479065494159339
"1238","26013","Baraga County, Michigan",8580,8507,-0.850815850815851
"1239","26015","Barry County, Michigan",59607,60057,0.754944889023101
"1240","26017","Bay County, Michigan",105350,104786,-0.535358329378263
"1241","26019","Benzie County, Michigan",17462,17552,0.515404879166189
"1242","26021","Berrien County, Michigan",154948,154807,-0.0909982703874848
"1243","26023","Branch County, Michigan",43543,43584,0.0941597960636612
"1244","26025","Calhoun County, Michigan",134327,134473,0.108689987865433
"1245","26027","Cass County, Michigan",51397,51460,0.122575247582544
"1246","26029","Charlevoix County, Michigan",26160,26219,0.225535168195719
"1247","26031","Cheboygan County, Michigan",25475,25458,-0.0667320902845927
"1248","26033","Chippewa County, Michigan",38023,37834,-0.497067564368935
"1249","26035","Clare County, Michigan",30597,30616,0.0620975912671177
"1250","26037","Clinton County, Michigan",77321,77896,0.743653082603691
"1251","26039","Crawford County, Michigan",13821,13836,0.108530497069677
"1252","26041","Delta County, Michigan",36395,36190,-0.563264184640747
"1253","26043","Dickinson County, Michigan",25694,25570,-0.482602942321164
"1254","26045","Eaton County, Michigan",108586,109155,0.524008619895751
"1255","26047","Emmet County, Michigan",32978,33039,0.184971799381406
"1256","26049","Genesee County, Michigan",410881,409361,-0.369936794351649
"1257","26051","Gladwin County, Michigan",25324,25289,-0.138208813773496
"1258","26053","Gogebic County, Michigan",15577,15414,-1.04641458560698
"1259","26055","Grand Traverse County, Michigan",91222,91746,0.574422836596435
"1260","26057","Gratiot County, Michigan",41319,41067,-0.60988891309083
"1261","26059","Hillsdale County, Michigan",45909,45830,-0.172079548672374
"1262","26061","Houghton County, Michigan",36333,36360,0.0743126083725539
"1263","26063","Huron County, Michigan",31750,31543,-0.651968503937008
"1264","26065","Ingham County, Michigan",286185,289564,1.18070478886035
"1265","26067","Ionia County, Michigan",64147,64176,0.0452086613559481
"1266","26069","Iosco County, Michigan",25317,25247,-0.276494055377809
"1267","26071","Iron County, Michigan",11291,11212,-0.699672305375963
"1268","26073","Isabella County, Michigan",70572,70775,0.287649492716658
"1269","26075","Jackson County, Michigan",158989,158913,-0.0478020491983722
"1270","26077","Kalamazoo County, Michigan",259830,261573,0.670823230573837
"1271","26079","Kalkaska County, Michigan",17358,17463,0.604908399585206
"1272","26081","Kent County, Michigan",636376,643140,1.06289363520937
"1273","26083","Keweenaw County, Michigan",2136,2130,-0.280898876404494
"1274","26085","Lake County, Michigan",11669,11763,0.80555317507927
"1275","26087","Lapeer County, Michigan",88205,88202,-0.00340116773425543
"1276","26089","Leelanau County, Michigan",21564,21639,0.347801892042293
"1277","26091","Lenawee County, Michigan",98585,98474,-0.112593193690724
"1278","26093","Livingston County, Michigan",186946,188482,0.821627635787875
"1279","26095","Luce County, Michigan",6406,6364,-0.655635341867
"1280","26097","Mackinac County, Michigan",10836,10817,-0.175341454411222
"1281","26099","Macomb County, Michigan",864019,868704,0.542233446255233
"1282","26101","Manistee County, Michigan",24432,24444,0.0491159135559921
"1283","26103","Marquette County, Michigan",67145,66939,-0.306798719189813
"1284","26105","Mason County, Michigan",28800,28884,0.291666666666667
"1285","26107","Mecosta County, Michigan",43181,43264,0.192214168268451
"1286","26109","Menominee County, Michigan",23389,23234,-0.662704690239001
"1287","26111","Midland County, Michigan",83489,83389,-0.119776257950149
"1288","26113","Missaukee County, Michigan",14982,15006,0.160192230676812
"1289","26115","Monroe County, Michigan",149619,149699,0.0534691449615356
"1290","26117","Montcalm County, Michigan",62956,63209,0.40186797128153
"1291","26119","Montmorency County, Michigan",9290,9261,-0.31216361679225
"1292","26121","Muskegon County, Michigan",172707,173043,0.194549149715993
"1293","26123","Newaygo County, Michigan",47899,48142,0.507317480531953
"1294","26125","Oakland County, Michigan",1241860,1250843,0.723350458183692
"1295","26127","Oceana County, Michigan",26317,26417,0.379982520804043
"1296","26129","Ogemaw County, Michigan",20979,20928,-0.243100243100243
"1297","26131","Ontonagon County, Michigan",6072,5968,-1.71277997364954
"1298","26133","Osceola County, Michigan",23221,23232,0.0473709142586452
"1299","26135","Oscoda County, Michigan",8304,8277,-0.32514450867052
"1300","26137","Otsego County, Michigan",24247,24397,0.618633232977276
"1301","26139","Ottawa County, Michigan",280243,284034,1.35275457370925
"1302","26141","Presque Isle County, Michigan",12854,12797,-0.443441730200716
"1303","26143","Roscommon County, Michigan",23934,23877,-0.238154926046628
"1304","26145","Saginaw County, Michigan",193803,192778,-0.528887581719581
"1305","26147","St. Clair County, Michigan",159761,159566,-0.12205732312642
"1306","26149","St. Joseph County, Michigan",60890,60897,0.0114961405813763
"1307","26151","Sanilac County, Michigan",41535,41376,-0.382809678584326
"1308","26153","Schoolcraft County, Michigan",8114,8069,-0.554596992851861
"1309","26155","Shiawassee County, Michigan",68617,68493,-0.180713234329685
"1310","26157","Tuscola County, Michigan",53569,53250,-0.595493662379361
"1311","26159","Van Buren County, Michigan",75190,75272,0.109057055459503
"1312","26161","Washtenaw County, Michigan",361509,365961,1.23150460984374
"1313","26163","Wayne County, Michigan",1763822,1761382,-0.138335954535095
"1314","26165","Wexford County, Michigan",32915,33111,0.595473188515874
"1315","27001","Aitkin County, Minnesota",15841,15834,-0.0441891294741494
"1316","27003","Anoka County, Minnesota",344861,347431,0.745227787427398
"1317","27005","Becker County, Minnesota",33552,33773,0.658679065331426
"1318","27007","Beltrami County, Minnesota",45847,46117,0.588915305254433
"1319","27009","Benton County, Minnesota",39360,39779,1.0645325203252
"1320","27011","Big Stone County, Minnesota",5039,5016,-0.456439769795594
"1321","27013","Blue Earth County, Minnesota",65767,66322,0.843888272233795
"1322","27015","Brown County, Minnesota",25243,25211,-0.126767816820505
"1323","27017","Carlton County, Minnesota",35408,35540,0.372797107998192
"1324","27019","Carver County, Minnesota",98799,100416,1.63665624145993
"1325","27021","Cass County, Minnesota",28810,29022,0.735855605692468
"1326","27023","Chippewa County, Minnesota",12040,12010,-0.249169435215947
"1327","27025","Chisago County, Minnesota",54297,54727,0.791940622870508
"1328","27027","Clay County, Minnesota",62040,62801,1.22662798194713
"1329","27029","Clearwater County, Minnesota",8824,8812,-0.13599274705349
"1330","27031","Cook County, Minnesota",5270,5311,0.777988614800759
"1331","27033","Cottonwood County, Minnesota",11437,11372,-0.568330855993705
"1332","27035","Crow Wing County, Minnesota",63505,63855,0.551137705692465
"1333","27037","Dakota County, Minnesota",414655,418201,0.855168754747923
"1334","27039","Dodge County, Minnesota",20485,20582,0.473517207712961
"1335","27041","Douglas County, Minnesota",36891,37203,0.845734732048467
"1336","27043","Faribault County, Minnesota",13966,13896,-0.50121724187312
"1337","27045","Fillmore County, Minnesota",20825,20888,0.302521008403361
"1338","27047","Freeborn County, Minnesota",30619,30526,-0.303732976256573
"1339","27049","Goodhue County, Minnesota",46138,46217,0.171225454072565
"1340","27051","Grant County, Minnesota",5923,5938,0.25325004220834
"1341","27053","Hennepin County, Minnesota",1224763,1235478,0.874863136786464
"1342","27055","Houston County, Minnesota",18709,18663,-0.245870971190336
"1343","27057","Hubbard County, Minnesota",20743,20862,0.573687509039194
"1344","27059","Isanti County, Minnesota",38584,38974,1.01078167115903
"1345","27061","Itasca County, Minnesota",45237,45203,-0.0751597143930853
"1346","27063","Jackson County, Minnesota",10104,10047,-0.564133016627078
"1347","27065","Kanabec County, Minnesota",15948,16004,0.351141208929019
"1348","27067","Kandiyohi County, Minnesota",42577,42658,0.190243558728891
"1349","27069","Kittson County, Minnesota",4384,4337,-1.0720802919708
"1350","27071","Koochiching County, Minnesota",12776,12644,-1.03318722604884
"1351","27073","Lac qui Parle County, Minnesota",6840,6773,-0.97953216374269
"1352","27075","Lake County, Minnesota",10578,10569,-0.0850822461712989
"1353","27077","Lake of the Woods County, Minnesota",3841,3809,-0.833116375943765
"1354","27079","Le Sueur County, Minnesota",27810,27983,0.62207838906868
"1355","27081","Lincoln County, Minnesota",5724,5707,-0.296995108315863
"1356","27083","Lyon County, Minnesota",25789,25839,0.193881112102059
"1357","27085","McLeod County, Minnesota",35816,35825,0.0251284342193433
"1358","27087","Mahnomen County, Minnesota",5500,5506,0.109090909090909
"1359","27089","Marshall County, Minnesota",9397,9392,-0.0532084707885495
"1360","27091","Martin County, Minnesota",20084,19964,-0.597490539733121
"1361","27093","Meeker County, Minnesota",23105,23079,-0.112529755464185
"1362","27095","Mille Lacs County, Minnesota",25635,25728,0.362785254534816
"1363","27097","Morrison County, Minnesota",32880,32949,0.20985401459854
"1364","27099","Mower County, Minnesota",39386,39602,0.548418219671965
"1365","27101","Murray County, Minnesota",8394,8353,-0.488444126757208
"1366","27103","Nicollet County, Minnesota",33477,33783,0.91406039967739
"1367","27105","Nobles County, Minnesota",21854,21839,-0.0686373203990116
"1368","27107","Norman County, Minnesota",6589,6559,-0.455304295037183
"1369","27109","Olmsted County, Minnesota",151685,153065,0.90978013646702
"1370","27111","Otter Tail County, Minnesota",57790,57992,0.349541443156255
"1371","27113","Pennington County, Minnesota",14197,14184,-0.0915686412622385
"1372","27115","Pine County, Minnesota",29057,29129,0.247788828853633
"1373","27117","Pipestone County, Minnesota",9229,9185,-0.476758045292014
"1374","27119","Polk County, Minnesota",31564,31591,0.0855404891648714
"1375","27121","Pope County, Minnesota",10932,10980,0.439077936333699
